statementId,fact,physical,literal language,positive,knowledge,everyday
4721,0,0,1,0,0,1
4722,0,1,0,1,0,0
4723,0,0,0,1,0,0
4724,0,0,1,0,0,1
4725,0,0,1,1,1,1
4726,0,1,1,1,1,0
4727,1,0,0,1,0,0
4728,1,1,1,0,1,1
4729,1,0,1,1,1,1
4730,0,1,0,1,0,0
4731,1,0,1,0,0,1
4732,1,1,0,0,0,0
4733,0,0,1,1,1,0
4734,1,1,0,1,0,1
4735,1,0,1,0,0,1
4736,1,1,1,1,0,1
4737,0,0,1,0,1,0
4738,0,0,0,1,0,0
4739,1,1,1,1,1,0
4740,1,1,1,0,1,1
4741,0,0,1,0,0,0
4742,0,1,1,1,1,0
4743,1,1,1,1,0,0
4744,0,0,1,0,0,1
4745,1,1,1,1,1,1
4746,1,1,1,1,0,0
4747,1,1,1,1,0,0
4748,0,0,1,0,1,1
4749,1,0,1,0,1,1
4750,1,1,1,1,1,1
4751,1,1,0,1,0,0
4752,0,0,1,0,0,0
4753,1,1,1,1,1,1
4754,1,0,1,1,1,0
4755,0,0,1,0,0,1
4756,0,0,1,0,0,0
4757,0,0,1,0,0,0
4758,0,0,0,0,0,1
4759,1,1,1,1,0,0
4760,1,1,1,0,0,1
4761,0,0,1,0,1,0
4762,1,1,1,1,1,1
4763,0,0,0,0,1,0
4764,1,0,1,0,1,1
4765,0,1,1,1,0,0
4766,0,0,1,0,1,1
4767,0,0,1,0,1,1
4768,1,0,1,1,0,0
4769,1,1,1,1,1,1
4770,1,0,1,0,1,1
4771,0,0,1,0,0,1
4772,0,0,1,0,1,0
4773,1,1,1,1,1,0
4774,0,1,1,0,1,0
4775,0,0,0,0,0,1
4776,1,0,1,0,0,0
4777,1,0,1,1,0,1
4778,0,1,1,1,0,0
4779,1,0,1,0,1,0
4780,1,1,1,1,1,1
4781,1,1,1,1,1,0
4782,1,1,1,1,1,1
4783,1,1,1,1,0,1
4784,0,1,1,1,0,1
4785,0,0,0,0,0,0
4786,1,1,1,0,0,0
4787,0,0,0,0,0,0
4788,1,1,1,0,1,1
4789,1,1,1,0,0,1
4790,0,1,1,0,1,0
4791,1,0,1,1,1,1
4792,0,1,1,1,0,0
4793,1,1,1,1,1,1
4794,0,0,1,0,1,1
4795,1,1,0,1,1,1
4796,1,1,1,0,1,1
4797,1,1,1,1,1,1
4798,0,0,1,0,0,0
4799,0,0,1,0,0,0
4800,0,0,0,0,1,0
4801,0,0,1,0,1,1
4802,0,0,0,0,1,0
4803,1,1,1,0,0,1
4804,1,1,1,0,0,1
4805,0,0,1,0,0,1
4806,1,0,1,0,0,1
4807,0,0,1,0,1,0
4808,0,0,1,0,0,0
4809,1,1,1,1,1,1
4810,1,0,1,1,1,1
4811,1,0,1,0,0,1
4812,0,1,1,1,0,0
4813,1,1,0,0,0,0
4814,1,1,1,1,1,1
4815,0,0,0,0,1,1
4816,0,1,1,1,0,0
4817,0,0,0,0,1,1
4818,0,0,1,0,0,1
4819,0,0,1,0,0,0
4820,0,0,1,0,0,1
4821,0,0,1,0,1,0
4822,0,1,0,0,1,0
4823,0,0,1,0,0,1
4824,0,0,1,0,1,1
4825,0,0,1,0,1,0
4826,0,1,1,0,1,0
4827,0,0,1,0,0,0
4828,0,0,1,0,0,1
4829,0,1,1,0,0,1
4830,0,0,1,0,0,1
4831,0,0,0,0,1,0
4832,1,0,1,0,1,0
4833,0,0,1,0,1,0
4834,0,0,1,0,1,1
4835,0,0,1,0,1,1
4836,0,0,0,0,1,1
4837,0,0,1,0,0,1
4838,0,0,1,0,1,1
4839,0,0,1,0,0,1
4840,0,0,1,0,1,0
4841,1,1,0,0,1,1
4842,1,0,1,1,1,1
4843,0,1,1,0,0,1
4844,0,0,0,0,1,0
4845,1,1,1,1,0,1
4846,0,0,0,0,0,0
4847,0,1,1,1,0,1
4848,0,1,1,0,1,1
4849,1,1,0,0,0,0
4850,0,0,1,0,0,1
4851,0,0,0,0,1,0
4852,1,0,0,0,1,0
4853,0,0,1,0,0,0
4854,0,0,0,0,0,0
4855,0,0,1,0,1,1
4856,0,0,1,0,0,1
4857,0,0,1,1,1,1
4858,0,0,0,0,0,0
4859,1,1,0,0,0,0
4860,0,0,1,1,0,1
4861,0,0,1,0,0,0
4862,0,0,0,0,1,1
4863,0,1,1,0,0,0
4864,0,0,0,0,0,0
4865,0,0,0,0,0,0
4866,0,0,1,0,1,0
4867,0,0,1,1,0,1
4868,0,0,0,0,0,0
4869,0,1,1,0,0,1
4870,0,0,0,0,0,1
4871,1,1,1,1,1,1
4872,1,1,1,1,1,1
4873,0,0,1,0,1,1
4874,0,1,1,0,1,1
4875,0,0,1,0,0,0
4876,0,0,1,1,0,1
4877,0,0,1,0,1,1
4878,0,1,0,1,1,1
4879,1,1,1,1,0,1
4880,0,0,1,0,0,1
4881,0,0,0,0,0,0
4882,1,1,1,1,1,1
4883,0,0,0,0,0,0
4884,0,1,0,0,1,1
4885,0,0,1,0,0,1
4886,0,1,1,1,0,1
4887,1,1,1,1,1,1
4888,1,1,1,1,0,0
4889,0,1,1,1,1,1
4890,0,0,1,0,0,1
4891,0,0,0,1,0,0
4892,0,0,1,0,0,1
4893,0,0,1,0,1,1
4894,0,0,1,0,1,1
4895,0,1,0,1,0,0
4896,1,0,0,0,1,0
4897,0,0,1,0,1,0
4898,0,1,0,0,1,0
4899,0,0,1,1,0,1
4900,0,0,0,0,1,1
4901,0,0,0,0,1,0
4902,0,0,0,0,0,0
4903,0,1,0,1,0,0
4904,1,1,1,0,0,1
4905,0,1,1,0,1,0
4906,1,1,1,1,1,1
4907,1,0,0,0,1,0
4908,1,0,0,0,0,0
4909,0,0,0,1,1,1
4910,0,0,1,0,1,0
4911,0,0,1,0,1,0
4912,0,0,1,0,1,0
4913,0,0,0,0,1,0
4914,0,0,1,0,1,0
4915,0,1,0,0,1,1
4916,0,0,1,0,1,0
4917,0,0,0,0,1,0
4918,0,0,1,0,0,1
4919,0,0,1,0,0,0
4920,0,0,1,0,0,1
4921,0,1,0,0,0,1
4922,0,0,0,0,1,0
4923,0,0,0,0,0,0
4924,1,1,1,1,0,0
4925,1,0,0,0,0,1
4926,1,1,1,1,1,1
4927,1,0,0,0,0,0
4928,1,1,1,1,1,1
4929,1,1,1,1,1,1
4930,1,1,0,0,1,1
4931,1,1,1,1,1,1
4932,1,0,1,1,1,1
4933,1,1,1,1,1,1
4934,1,1,1,1,1,1
4935,1,0,1,0,1,0
4936,0,0,0,0,0,0
4937,0,0,1,0,1,1
4938,0,0,0,0,1,0
4939,0,0,1,1,0,1
4940,1,1,1,1,1,1
4941,0,0,1,1,1,0
4942,1,0,1,1,0,1
4943,0,0,0,0,0,0
4944,1,0,0,0,1,1
4945,1,1,1,1,0,0
4946,0,0,0,0,1,0
4947,1,0,1,0,1,0
4948,0,0,0,0,0,1
4949,1,0,1,0,1,1
4950,1,1,1,1,0,0
4951,1,1,0,1,1,1
4952,0,0,0,0,0,0
4953,0,0,1,0,0,1
4954,1,0,1,1,0,1
4955,0,0,0,0,0,0
4956,0,0,0,0,1,1
4957,0,0,1,1,0,0
4958,1,0,1,0,0,1
4959,1,1,0,1,1,1
4960,1,1,1,1,1,1
4961,0,1,1,0,1,1
4962,1,0,1,0,1,1
4963,1,1,1,1,0,1
4964,1,1,1,0,1,0
4965,0,0,0,0,0,0
4966,0,0,1,0,1,0
4967,0,0,1,0,1,0
4968,0,0,0,0,0,1
4969,0,0,0,0,1,1
4970,1,0,1,0,1,1
4971,0,0,1,0,1,1
4972,0,0,0,0,0,1
4973,1,0,0,1,0,1
4974,0,0,1,0,0,0
4975,0,0,1,0,0,0
4976,0,0,1,1,0,0
4977,0,0,1,0,1,0
4978,1,1,1,1,1,1
4979,0,1,0,1,1,1
4980,1,1,1,0,1,1
4981,0,0,0,0,1,1
4982,0,0,0,0,0,1
4983,1,1,0,1,0,0
4984,1,1,1,1,1,1
4985,1,1,1,1,1,1
4986,1,1,1,1,0,0
4987,0,0,1,0,1,1
4988,1,1,1,1,0,1
4989,1,1,0,1,0,1
4990,0,0,1,0,0,1
4991,0,0,1,0,0,1
4992,1,1,1,1,1,1
4993,0,1,1,0,1,0
4994,1,1,1,1,1,1
4995,0,0,1,0,0,1
4996,0,0,1,0,1,1
4997,0,1,0,1,1,0
4998,1,1,0,0,0,0
4999,0,0,0,1,0,1
5000,0,0,1,0,1,1
5001,0,0,1,0,0,1
5002,1,1,0,1,0,0
5003,0,0,0,1,0,1
5004,1,1,1,1,1,1
5005,0,0,1,0,0,1
5006,0,0,1,0,1,0
5007,0,0,1,0,1,0
5008,0,0,1,0,0,0
5009,0,1,1,1,1,0
5010,0,0,1,0,1,0
5011,0,0,0,0,1,0
5012,1,0,0,1,1,1
5013,0,0,0,0,1,0
5014,0,1,0,1,1,0
5015,0,0,0,0,0,0
5016,0,0,1,0,1,0
5017,0,0,1,0,1,1
5018,1,1,1,1,0,0
5019,1,1,1,1,1,1
5020,1,1,1,0,1,0
5021,0,1,0,1,1,0
5022,0,0,1,0,1,1
5023,0,0,1,1,0,1
5024,1,1,1,1,1,0
5025,0,1,1,0,0,1
5026,0,1,1,1,0,0
5027,0,1,1,0,1,0
5028,0,0,1,0,1,0
5029,0,0,1,0,1,1
5030,0,0,1,0,0,0
5031,1,1,1,1,1,1
5032,0,0,1,0,0,0
5033,0,0,1,0,0,0
5034,1,1,1,1,1,1
5035,0,0,0,1,0,1
5036,0,0,0,0,0,0
5037,0,0,0,0,1,0
5038,0,0,1,0,1,1
5039,0,0,1,0,0,0
5040,1,1,1,1,1,1
5041,0,1,1,0,1,0
5042,0,0,1,0,0,0
5043,1,1,1,0,0,1
5044,1,1,1,1,1,0
5045,1,1,1,1,0,1
5046,0,0,1,0,1,0
5047,0,0,1,0,1,1
5048,0,1,0,0,1,0
5049,1,1,1,0,1,1
5050,0,0,1,0,0,1
5051,1,1,1,0,1,0
5052,0,0,1,0,1,0
5053,0,0,0,0,1,1
5054,0,0,1,0,0,0
5055,0,0,0,0,1,1
5056,1,0,1,0,1,1
5057,0,0,1,0,1,0
5058,0,0,1,0,0,1
5059,0,0,1,0,1,0
5060,0,0,1,0,0,1
5061,1,1,1,1,0,1
5062,0,0,0,0,0,0
5063,0,0,1,0,0,1
5064,0,0,1,0,1,0
5065,0,0,1,0,0,0
5066,0,0,0,0,0,0
5067,1,1,0,1,0,0
5068,0,0,1,0,0,1
5069,0,0,1,0,0,1
5070,1,1,0,0,0,1
5071,0,1,1,1,0,1
5072,0,0,1,1,1,0
5073,0,0,0,0,0,1
5074,0,0,0,0,0,0
5075,1,0,1,0,0,0
5076,0,0,1,0,0,1
5077,1,0,0,0,1,1
5078,0,0,1,0,1,0
5079,0,0,1,1,0,1
5080,0,0,1,1,0,1
5081,0,0,1,0,1,1
5082,0,0,1,0,1,1
5083,0,0,1,0,0,1
5084,0,0,1,0,1,1
5085,1,1,1,1,1,1
5086,0,0,0,0,1,0
5087,0,0,1,0,1,0
5088,1,0,1,1,1,0
5089,1,0,0,1,0,0
5090,0,0,0,0,1,1
5091,0,0,0,0,0,0
5092,0,1,1,0,0,0
5093,1,1,0,1,0,0
5094,1,1,1,1,1,0
5095,0,0,1,0,1,0
5096,1,1,1,1,0,1
5097,0,1,1,0,0,1
5098,0,0,1,0,1,0
5099,1,1,1,1,0,1
5100,1,0,1,0,0,1
5101,0,0,1,0,0,1
5102,0,0,1,0,1,1
5103,0,0,1,0,0,1
5104,0,1,1,0,1,0
5105,0,0,1,0,0,1
5106,0,0,1,1,1,1
5107,1,0,1,0,1,1
5108,0,1,0,0,1,0
5109,0,1,1,1,0,1
5110,0,0,0,0,1,1
5111,0,0,1,0,1,1
5112,0,0,1,0,0,0
5113,0,0,1,0,0,1
5114,0,0,1,0,1,1
5115,0,0,1,0,0,1
5116,0,0,0,0,1,1
5117,0,1,1,0,1,1
5118,1,0,0,1,0,1
5119,0,0,0,0,0,0
5120,0,0,1,0,0,1
5121,0,0,1,0,0,1
5122,1,1,1,1,0,0
5123,0,1,0,1,0,0
5124,1,0,1,0,0,1
5125,0,0,1,0,0,1
5126,1,0,1,0,0,1
5127,1,1,1,1,0,1
5128,1,1,1,1,1,0
5129,0,0,0,0,0,0
5130,0,0,0,0,0,0
5131,0,1,0,0,0,0
5132,0,0,0,0,0,0
5133,1,0,1,0,0,1
5134,0,0,0,1,1,0
5135,0,1,0,1,0,0
5136,1,1,0,1,0,0
5137,1,0,1,1,0,0
5138,1,0,0,0,0,1
5139,1,1,1,1,0,1
5140,1,0,1,1,0,0
5141,1,1,0,0,0,0
5142,0,1,1,1,0,0
5143,1,0,1,0,0,0
5144,0,0,1,0,0,1
5145,1,1,1,1,0,1
5146,1,0,1,0,0,1
5147,1,0,1,0,0,1
5148,0,0,1,0,1,1
5149,1,1,1,0,0,0
5150,0,1,1,1,0,0
5151,1,0,1,0,0,1
5152,1,1,0,1,0,0
5153,1,1,1,1,0,1
5154,0,0,1,0,0,1
5155,0,0,0,0,0,0
5156,0,1,1,0,0,0
5157,1,1,1,1,1,0
5158,1,1,1,1,0,0
5159,0,0,1,0,0,1
5160,0,0,1,0,0,1
5161,1,1,1,1,0,0
5162,0,0,1,0,0,0
5163,0,1,0,0,0,0
5164,0,0,1,0,0,1
5165,0,0,1,0,0,0
5166,0,1,1,1,0,0
5167,1,1,1,0,0,0
5168,0,0,1,0,0,1
5169,0,1,1,0,0,1
5170,1,0,0,0,0,0
5171,1,0,1,0,1,1
5172,1,1,1,1,0,1
5173,0,0,1,1,1,1
5174,1,1,1,1,0,0
5175,1,1,1,1,1,1
5176,0,0,1,0,0,1
5177,0,0,1,0,1,1
5178,0,1,1,1,0,1
5179,0,1,0,0,0,1
5180,1,1,1,0,0,1
5181,1,0,1,0,1,0
5182,0,0,1,0,1,1
5183,1,1,1,0,0,0
5184,1,1,1,0,1,1
5185,0,0,1,0,0,1
5186,0,1,1,1,0,1
5187,0,0,1,0,0,1
5188,0,1,1,1,0,0
5189,0,1,0,0,1,0
5190,1,1,1,0,0,1
5191,1,1,0,0,0,0
5192,1,0,1,1,0,1
5193,1,1,1,1,0,0
5194,0,1,1,1,0,0
5195,1,0,1,0,0,1
5196,1,1,1,1,0,0
5197,0,0,1,0,0,1
5198,1,0,1,1,0,0
5199,1,1,1,0,1,0
5200,1,1,1,0,0,0
5201,0,0,1,0,0,0
5202,1,1,1,1,0,0
5203,1,1,1,1,0,1
5204,1,1,1,1,0,0
5205,0,1,1,1,0,0
5206,1,1,0,1,0,0
5207,0,1,1,0,1,0
5208,1,1,0,0,0,0
5209,0,1,1,1,0,0
5210,0,0,0,0,1,0
5211,0,1,1,1,1,0
5212,1,1,1,1,0,1
5213,1,0,1,0,0,1
5214,1,1,1,1,0,0
5215,0,1,0,0,0,1
5216,1,1,0,0,0,1
5217,0,1,1,1,1,0
5218,1,0,1,0,0,1
5219,0,0,1,0,0,1
5220,1,0,1,0,0,1
5221,0,0,1,0,0,1
5222,1,1,1,1,1,1
5223,1,1,1,1,0,1
5224,1,0,1,0,0,1
5225,1,1,1,1,0,1
5226,1,1,1,0,0,0
5227,1,0,1,1,0,1
5228,1,1,1,1,0,1
5229,0,1,1,0,0,1
5230,0,0,1,0,0,1
5231,1,1,0,0,1,1
5232,0,1,1,0,0,0
5233,0,0,1,0,0,1
5234,1,1,1,0,1,1
5235,0,0,1,0,0,0
5236,0,1,0,0,0,0
5237,1,0,1,0,0,0
5238,1,1,1,1,0,1
5239,1,1,1,0,0,1
5240,1,1,1,1,0,0
5241,1,0,1,0,0,1
5242,1,1,1,0,0,0
5243,1,0,1,1,0,1
5244,1,1,0,0,0,0
5245,1,0,0,1,0,1
5246,0,1,0,0,0,0
5247,1,1,1,1,0,0
5248,0,0,1,0,1,1
5249,0,1,0,1,0,1
5250,0,0,1,0,1,1
5251,0,1,1,1,0,0
5252,1,1,0,0,0,0
5253,0,0,1,0,0,1
5254,0,1,1,1,0,0
5255,1,1,0,0,0,1
5256,1,1,1,0,1,1
5257,1,1,1,0,0,1
5258,0,1,1,1,0,1
5259,0,0,1,0,0,0
5260,0,1,1,0,0,1
5261,0,1,0,1,0,0
5262,1,0,1,1,0,0
5263,1,1,1,1,0,0
5264,1,1,1,1,0,0
5265,1,0,1,0,0,1
5266,1,1,1,0,0,0
5267,1,0,1,0,1,1
5268,0,1,1,1,0,0
5269,0,0,1,1,0,0
5270,1,1,0,0,0,1
5271,0,1,0,1,0,0
5272,0,0,1,0,0,0
5273,1,1,1,1,0,0
5274,1,1,1,0,0,1
5275,1,1,1,0,1,0
5276,0,0,1,0,0,1
5277,1,1,1,1,0,0
5278,1,0,1,0,0,1
5279,1,1,1,1,0,0
5280,1,1,0,0,0,1
5281,1,0,1,0,0,0
5282,0,0,1,0,0,1
5283,1,1,1,1,0,0
5284,0,1,1,1,1,0
5285,0,1,1,1,0,0
5286,0,1,1,1,0,0
5287,0,0,1,0,0,0
5288,0,0,0,0,0,1
5289,0,0,0,0,0,1
5290,0,0,0,1,0,0
5291,1,0,1,1,0,0
5292,1,1,1,1,0,0
5293,0,0,1,0,0,1
5294,0,0,1,0,0,1
5295,1,1,1,0,0,1
5296,0,0,1,0,0,1
5297,1,1,1,1,0,1
5298,0,1,1,1,0,0
5299,1,1,1,0,0,1
5300,0,1,0,1,0,0
5301,0,1,0,1,0,0
5302,1,1,1,1,0,1
5303,1,1,1,0,0,1
5304,1,1,1,1,0,1
5305,1,1,1,0,0,1
5306,1,0,1,0,0,1
5307,1,0,1,0,0,1
5308,1,0,1,0,0,1
5309,0,1,0,0,0,1
5310,0,1,1,1,0,1
5311,1,1,1,1,0,0
5312,1,1,0,1,0,1
5313,1,1,1,1,0,0
5314,0,0,1,0,0,1
5315,0,1,0,1,0,0
5316,1,1,1,1,0,0
5317,1,1,1,0,0,1
5318,0,0,1,1,0,0
5319,0,0,1,0,0,1
5320,1,0,1,0,0,1
5321,0,0,1,0,0,1
5322,0,0,1,0,1,1
5323,1,0,1,1,0,0
5324,0,1,1,1,0,0
5325,0,1,1,1,0,1
5326,0,0,1,0,0,1
5327,1,1,1,0,0,0
5328,1,1,1,1,0,1
5329,0,0,1,0,1,1
5330,0,1,1,0,1,0
5331,1,0,1,1,1,1
5332,1,1,1,1,0,0
5333,1,0,1,0,0,1
5334,0,0,1,0,0,1
5335,1,1,1,1,0,0
5336,0,0,1,0,0,0
5337,0,0,1,0,0,1
5338,0,0,1,0,0,1
5339,1,1,1,1,0,0
5340,1,1,1,1,0,0
5341,0,1,1,0,0,0
5342,0,1,1,1,0,0
5343,1,1,1,1,1,1
5344,1,1,1,0,0,0
5345,1,0,1,0,1,1
5346,0,0,0,0,1,1
5347,1,1,1,1,0,0
5348,1,1,0,1,0,1
5349,0,0,0,1,0,0
5350,0,0,0,0,1,0
5351,1,1,1,1,1,0
5352,1,1,1,0,0,1
5353,1,0,0,1,1,1
5354,1,1,0,1,0,1
5355,0,0,1,0,1,0
5356,1,1,1,1,0,1
5357,1,1,0,0,0,0
5358,0,1,1,0,0,1
5359,1,1,1,1,0,0
5360,1,0,1,0,0,1
5361,1,0,1,0,0,1
5362,1,0,1,0,0,1
5363,0,0,1,0,0,1
5364,1,1,1,1,0,1
5365,0,0,1,0,0,0
5366,0,0,1,0,0,1
5367,1,1,1,1,0,1
5368,1,1,1,0,0,1
5369,0,1,1,0,0,1
5370,0,0,0,1,0,1
5371,1,0,1,0,0,1
5372,1,1,1,1,0,0
5373,1,1,1,0,0,1
5374,0,0,1,0,0,1
5375,0,0,1,0,0,1
5376,0,1,1,1,0,0
5377,1,1,1,1,1,0
5378,1,1,1,1,0,1
5379,0,1,1,0,0,1
5380,1,1,1,0,0,0
5381,1,0,1,0,0,1
5382,0,0,1,1,0,1
5383,0,0,1,0,0,0
5384,1,1,1,1,0,1
5385,1,0,1,0,0,0
5386,0,1,1,0,1,0
5387,0,1,0,1,0,0
5388,1,1,1,0,0,1
5389,0,0,1,0,0,1
5390,1,1,1,1,0,1
5391,0,0,1,1,1,1
5392,1,0,1,1,0,1
5393,0,0,0,0,0,1
5394,0,0,1,0,0,1
5395,0,0,1,0,0,1
5396,0,0,1,0,0,1
5397,1,1,0,1,0,1
5398,0,1,0,1,1,0
5399,0,0,0,0,0,1
5400,1,1,1,0,0,1
5401,1,0,1,0,0,1
5402,0,0,1,0,0,1
5403,1,1,1,0,1,1
5404,1,0,1,0,0,1
5405,0,0,0,0,0,1
5406,0,0,1,0,0,1
5407,1,0,1,0,1,1
5408,1,1,0,1,0,1
5409,0,1,1,1,1,0
5410,1,0,1,0,0,1
5411,1,1,1,0,0,1
5412,0,0,1,0,0,1
5413,1,0,1,0,1,1
5414,0,0,1,0,0,1
5415,1,0,1,1,0,1
5416,0,0,1,0,0,1
5417,1,1,1,1,0,1
5418,1,1,1,0,0,1
5419,1,1,1,1,0,1
5420,1,1,1,1,0,0
5421,1,1,1,0,0,1
5422,0,0,1,0,0,1
5423,1,1,1,0,0,0
5424,0,1,1,0,1,0
5425,0,0,1,0,0,1
5426,1,1,0,0,0,0
5427,0,1,1,0,0,1
5428,1,0,1,0,0,1
5429,0,0,1,0,0,1
5430,1,1,0,0,0,1
5431,1,1,1,1,0,0
5432,0,0,1,0,0,1
5433,0,1,0,1,0,0
5434,1,1,1,0,0,0
5435,0,1,1,0,0,0
5436,0,0,1,0,0,0
5437,1,0,1,0,0,1
5438,1,1,1,1,0,0
5439,1,1,1,0,1,0
5440,0,0,1,0,0,1
5441,1,1,1,1,0,0
5442,1,1,1,1,0,0
5443,1,1,1,0,1,1
5444,1,1,1,1,0,1
5445,1,1,1,1,0,0
5446,1,0,1,0,0,1
5447,0,1,1,1,0,1
5448,1,1,1,0,1,1
5449,0,0,1,0,1,1
5450,0,1,1,1,0,1
5451,0,0,1,0,0,1
5452,0,0,1,0,0,1
5453,0,0,1,0,0,1
5454,0,1,1,1,1,0
5455,1,1,1,0,0,1
5456,1,1,1,0,0,0
5457,0,0,1,0,0,1
5458,1,0,1,0,1,1
5459,0,0,1,1,0,1
5460,1,1,1,1,0,1
5461,0,0,1,0,0,1
5462,1,1,0,1,0,0
5463,0,1,1,1,0,0
5464,0,1,1,0,0,0
5465,1,1,1,0,0,0
5466,1,1,1,1,0,1
5467,1,1,1,0,0,0
5468,1,1,1,1,0,0
5469,0,0,0,1,0,1
5470,1,0,1,0,0,1
5471,1,1,1,0,0,0
5472,1,0,1,0,0,1
5473,0,0,1,1,1,1
5474,0,1,1,1,0,1
5475,0,0,1,0,0,0
5476,0,0,1,0,1,1
5477,0,0,0,0,0,0
5478,1,0,1,0,0,1
5479,1,0,1,0,0,1
5480,0,0,1,0,0,1
5481,0,1,0,1,1,0
5482,1,1,0,0,1,0
5483,1,1,1,0,1,0
5484,0,0,1,0,0,1
5485,1,1,0,1,1,1
5486,1,1,1,1,0,0
5487,0,0,1,0,0,1
5488,0,1,1,0,0,1
5489,1,1,1,1,0,0
5490,1,0,1,0,0,1
5491,1,0,1,0,0,1
5492,1,1,1,1,0,1
5493,1,1,1,0,1,1
5494,0,0,1,0,0,1
5495,0,0,1,0,0,1
5496,0,1,1,1,0,0
5497,1,1,1,1,0,0
5498,0,0,1,1,0,0
5499,1,1,1,1,0,1
5500,1,1,1,0,0,1
5501,1,1,0,0,0,0
5502,1,0,1,0,0,1
5503,1,1,1,1,0,0
5504,0,1,0,1,0,1
5505,0,0,1,1,0,1
5506,1,1,1,0,0,1
5507,1,1,1,1,0,1
5508,1,1,1,0,0,0
5509,1,0,1,0,0,0
5510,1,1,1,0,0,1
5511,0,0,1,0,0,1
5512,1,1,1,1,1,0
5513,0,0,1,0,0,1
5514,1,0,0,0,1,1
5515,1,1,0,1,0,0
5516,0,1,1,1,0,0
5517,0,0,1,0,1,0
5518,1,1,1,1,0,0
5519,1,0,1,1,0,1
5520,1,1,0,1,0,0
5521,0,0,1,0,0,1
5522,1,1,1,1,0,0
5523,0,0,1,0,0,1
5524,1,0,1,0,0,1
5525,1,0,0,1,0,1
5526,0,0,1,0,0,1
5527,0,0,1,0,0,1
5528,0,0,1,1,0,1
5529,0,1,1,0,0,0
5530,0,0,0,0,0,1
5531,1,1,1,0,0,0
5532,0,0,1,0,0,1
5533,0,0,1,0,1,1
5534,0,1,1,1,1,0
5535,1,0,1,0,1,1
5536,0,0,1,0,0,1
5537,0,0,1,0,1,1
5538,0,0,1,1,0,1
5539,0,0,1,0,0,1
5540,1,0,1,0,0,1
5541,1,1,1,1,0,0
5542,1,0,1,0,0,1
5543,0,1,1,0,0,1
5544,1,1,0,1,0,1
5545,0,0,1,0,0,1
5546,0,1,1,1,0,1
5547,0,0,1,0,0,1
5548,1,1,1,0,0,1
5549,0,0,1,1,0,0
5550,0,1,1,1,0,0
5551,1,1,1,1,1,0
5552,1,1,1,0,0,1
5553,1,1,1,0,0,0
5554,1,1,1,1,0,1
5555,0,0,1,0,0,1
5556,0,0,1,0,0,1
5557,0,0,1,0,0,1
5558,1,1,1,1,0,0
5559,0,1,1,0,1,0
5560,1,1,1,1,0,1
5561,1,1,1,0,0,0
5562,0,1,1,1,0,1
5563,1,1,1,1,0,0
5564,0,0,0,0,0,1
5565,0,1,0,1,0,0
5566,0,1,1,0,1,1
5567,0,0,1,0,0,1
5568,0,0,1,0,0,1
5569,0,1,1,1,0,0
5570,0,0,1,0,0,1
5571,1,0,1,0,0,1
5572,0,0,0,0,1,1
5573,0,0,1,0,0,1
5574,1,0,1,0,0,1
5575,1,1,1,0,0,0
5576,1,1,1,0,0,1
5577,0,1,1,1,0,0
5578,0,1,0,0,0,0
5579,0,0,1,0,0,0
5580,1,1,1,0,0,1
5581,1,1,1,1,0,1
5582,0,0,0,0,1,1
5583,0,1,1,0,1,1
5584,1,1,1,0,1,1
5585,0,0,1,0,0,0
5586,1,0,1,1,0,1
5587,0,1,1,0,0,1
5588,1,1,1,1,1,1
5589,1,1,1,1,0,0
5590,0,1,1,0,0,0
5591,1,1,1,1,0,0
5592,0,1,1,0,1,0
5593,1,1,1,0,0,0
5594,0,0,1,1,1,1
5595,1,1,1,1,0,0
5596,1,0,0,1,1,1
5597,1,1,1,1,0,0
5598,0,0,1,0,1,1
5599,1,1,0,1,0,1
5600,0,0,1,0,0,0
5601,0,0,1,1,0,1
5602,0,0,1,0,0,1
5603,0,0,1,0,1,1
5604,0,0,0,0,1,0
5605,0,1,1,0,0,0
5606,1,0,0,0,0,1
5607,0,0,0,0,0,0
5608,1,1,1,1,0,1
5609,1,0,1,0,0,0
5610,0,0,1,1,0,1
5611,0,0,1,0,0,1
5612,0,0,1,0,0,1
5613,0,0,1,0,0,1
5614,0,0,1,0,0,1
5615,0,0,1,0,1,1
5616,1,1,1,0,1,1
5617,1,1,1,0,0,1
5618,0,0,0,0,0,0
5619,1,1,1,1,0,0
5620,1,1,1,0,0,1
5621,1,1,1,0,0,0
5622,1,1,1,0,0,0
5623,1,1,1,1,0,1
5624,1,1,1,1,0,1
5625,1,0,1,1,1,1
5626,0,0,1,0,1,1
5627,0,0,1,1,0,1
5628,1,1,1,1,0,0
5629,1,0,1,0,1,1
5630,1,1,1,0,1,0
5631,1,1,1,1,0,0
5632,0,0,0,1,1,1
5633,0,0,1,0,0,1
5634,1,1,1,0,0,1
5635,1,1,1,0,0,0
5636,1,1,1,0,0,0
5637,0,1,1,1,1,0
5638,0,0,0,0,0,1
5639,0,1,1,1,0,0
5640,1,1,1,0,0,0
5641,1,1,1,1,0,0
5642,1,1,1,0,0,1
5643,0,0,1,0,0,0
5644,0,0,1,0,0,1
5645,0,0,0,0,0,0
5646,0,1,1,1,0,0
5647,1,1,1,1,0,0
5648,1,1,1,1,1,0
5649,0,0,1,0,0,1
5650,0,0,1,0,0,1
5651,0,0,1,0,0,1
